Date;Brand;Film.Code;Ratecard.Duration;Metric;Value
2018-09-19;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;TRP;16,420000
2018-09-20;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;Cost;563665,027900
2018-09-20;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;TRP;6,540000
2018-09-21;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;Cost;209202,597600
2018-09-21;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;TRP;1,950000
2018-09-22;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;Cost;320291,487600
2018-09-22;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;TRP;6,850000
2018-09-23;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;Cost;176942,384000
2018-09-23;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;TRP;4,330000
2018-09-24;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;Cost;248350,322500
2018-09-24;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;TRP;3,470000
2018-09-25;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;Cost;647337,179800
2018-09-25;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;TRP;12,800000
2018-09-26;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;Cost;179964,001800
2018-09-26;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;TRP;2,470000
2018-09-27;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;Cost;25461,573590
2018-09-27;Head & shoulders;Head & shoulders men ultra szampon przeciwlupiezowy 1op./lewandowski w szatni mecz nowosc/pasek hebe 200918;20;TRP;0,060000
2018-11-25;Hebe;Hebe drogerie black week -50% rozne marki / pani w czapce z prezentami/www 151118;15;Cost;97531,108140
2018-11-25;Hebe;Hebe drogerie black week -50% rozne marki / pani w czapce z prezentami/www 151118;15;TRP;0,880000
2018-11-28;Hebe;Hebe drogerie pani w czapce prezenty/ wszystkie zapachy -60% 29.11-06.12 www 151118;15;Cost;1447414,177000
2018-11-28;Hebe;Hebe drogerie pani w czapce prezenty/ wszystkie zapachy -60% 29.11-06.12 www 151118;15;TRP;39,950000
2018-11-29;Hebe;Hebe drogerie pani w czapce prezenty/ wszystkie zapachy -60% 29.11-06.12 www 151118;15;Cost;1468669,185000
2018-11-29;Hebe;Hebe drogerie pani w czapce prezenty/ wszystkie zapachy -60% 29.11-06.12 www 151118;15;TRP;35,330000
2018-11-30;Hebe;Hebe drogerie pani w czapce prezenty/ wszystkie zapachy -60% 29.11-06.12 www 151118;15;Cost;1363949,391000
2018-11-30;Hebe;Hebe drogerie pani w czapce prezenty/ wszystkie zapachy -60% 29.11-06.12 www 151118;15;TRP;28,150000
2018-12-01;Hebe;Hebe drogerie pani w czapce prezenty/ wszystkie zapachy -60% 29.11-06.12 www 151118;15;Cost;1106539,153000
2018-12-01;Hebe;Hebe drogerie pani w czapce prezenty/ wszystkie zapachy -60% 29.11-06.12 www 151118;15;TRP;41,020000
2018-12-02;Hebe;Hebe drogerie pani w czapce prezenty/ wszystkie zapachy -60% 29.11-06.12 www 151118;15;Cost;1147701,290000
2018-12-02;Hebe;Hebe drogerie pani w czapce prezenty/ wszystkie zapachy -60% 29.11-06.12 www 151118;15;TRP;28,860000
2018-12-03;Hebe;Hebe drogerie pani w czapce prezenty/ wszystkie zapachy -60% 29.11-06.12 www 151118;15;Cost;957892,343400
2018-12-03;Hebe;Hebe drogerie pani w czapce prezenty/ wszystkie zapachy -60% 29.11-06.12 www 151118;15;TRP;26,880000
2018-12-04;Hebe;Hebe drogerie pani w czapce prezenty/ wszystkie zapachy -60% 29.11-06.12 www 151118;15;Cost;732036,286800
2018-12-04;Hebe;Hebe drogerie pani w czapce prezenty/ wszystkie zapachy -60% 29.11-06.12 www 151118;15;TRP;18,070000
2018-12-05;Hebe;Hebe drogerie pani w czapce prezenty do 40% loreal garnier maybelline mixa 151218;15;Cost;333893,705100
2018-12-05;Hebe;Hebe drogerie pani w czapce prezenty do 40% loreal garnier maybelline mixa 151218;15;TRP;10,040000
2018-12-05;Hebe;Hebe drogerie pani w czapce prezenty/ wszystkie zapachy -60% 29.11-06.12 www 151118;15;Cost;964251,565200
2018-12-05;Hebe;Hebe drogerie pani w czapce prezenty/ wszystkie zapachy -60% 29.11-06.12 www 151118;15;TRP;33,380000
2018-12-06;Hebe;Hebe drogerie pani w czapce prezenty do 40% loreal garnier maybelline mixa 151218;15;Cost;767772,348400
2018-12-06;Hebe;Hebe drogerie pani w czapce prezenty do 40% loreal garnier maybelline mixa 151218;15;TRP;22,080000
2018-12-06;Hebe;Hebe drogerie pani w czapce prezenty/ wszystkie zapachy -60% 29.11-06.12 www 151118;15;Cost;61587,680620
2018-12-06;Hebe;Hebe drogerie pani w czapce prezenty/ wszystkie zapachy -60% 29.11-06.12 www 151118;15;TRP;0,430000
2018-12-07;Hebe;Hebe drogerie pani w czapce prezenty do 40% loreal garnier maybelline mixa 151218;15;Cost;1065342,455000
2018-12-07;Hebe;Hebe drogerie pani w czapce prezenty do 40% loreal garnier maybelline mixa 151218;15;TRP;28,650000
2018-12-08;Hebe;Hebe drogerie pani w czapce prezenty do 40% loreal garnier maybelline mixa 151218;15;Cost;783601,280900
2018-12-08;Hebe;Hebe drogerie pani w czapce prezenty do 40% loreal garnier maybelline mixa 151218;15;TRP;22,870000
2018-12-08;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;Cost;189473,210800
2018-12-08;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;TRP;9,580000
2018-12-09;Hebe;Hebe drogerie pani w czapce prezenty do 40% loreal garnier maybelline mixa 151218;15;Cost;820996,269900
2018-12-09;Hebe;Hebe drogerie pani w czapce prezenty do 40% loreal garnier maybelline mixa 151218;15;TRP;24,280000
2018-12-09;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;Cost;127130,125700
2018-12-09;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;TRP;3,800000
2018-12-10;Hebe;Hebe drogerie pani w czapce prezenty do 40% loreal garnier maybelline mixa 151218;15;Cost;1033131,614000
2018-12-10;Hebe;Hebe drogerie pani w czapce prezenty do 40% loreal garnier maybelline mixa 151218;15;TRP;27,850000
2018-12-10;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;Cost;255237,833700
2018-12-10;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;TRP;12,200000
2018-12-11;Hebe;Hebe drogerie pani w czapce prezenty do 40% loreal garnier maybelline mixa 151218;15;Cost;1057186,062000
2018-12-11;Hebe;Hebe drogerie pani w czapce prezenty do 40% loreal garnier maybelline mixa 151218;15;TRP;27,270000
2018-12-11;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;Cost;245506,446900
2018-12-11;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;TRP;7,540000
2018-12-12;Hebe;Hebe drogerie pani w czapce prezenty do 40% loreal garnier maybelline mixa 151218;15;Cost;1144383,435000
2018-12-12;Hebe;Hebe drogerie pani w czapce prezenty do 40% loreal garnier maybelline mixa 151218;15;TRP;21,770000
2018-12-12;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;Cost;344419,994600
2018-12-12;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;TRP;10,330000
2018-12-13;Hebe;Hebe drogerie pani w czapce prezenty do 40% loreal garnier maybelline mixa 151218;15;Cost;88787,178170
2018-12-13;Hebe;Hebe drogerie pani w czapce prezenty do 40% loreal garnier maybelline mixa 151218;15;TRP;0,980000
2018-12-13;Hebe;Hebe drogerie pani w czapce produkty naturalne -50% 151218;15;Cost;1146733,582000
2018-12-13;Hebe;Hebe drogerie pani w czapce produkty naturalne -50% 151218;15;TRP;27,570000
2018-12-13;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;Cost;583705,463600
2018-12-13;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;TRP;13,490000
2018-12-14;Hebe;Hebe drogerie pani w czapce produkty naturalne -50% 151218;15;Cost;1115421,327000
2018-12-14;Hebe;Hebe drogerie pani w czapce produkty naturalne -50% 151218;15;TRP;24,940000
2018-12-14;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;Cost;493456,849400
2018-12-14;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;TRP;17,010000
2018-12-15;Hebe;Hebe drogerie pani w czapce produkty naturalne -50% 151218;15;Cost;1137402,115000
2018-12-15;Hebe;Hebe drogerie pani w czapce produkty naturalne -50% 151218;15;TRP;28,230000
2018-12-15;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;Cost;435912,804400
2018-12-15;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;TRP;12,180000
2018-12-16;Hebe;Hebe drogerie pani w czapce produkty naturalne -50% 151218;15;Cost;1117771,474000
2018-12-16;Hebe;Hebe drogerie pani w czapce produkty naturalne -50% 151218;15;TRP;39,420000
2018-12-16;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;Cost;410095,746300
2018-12-16;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;TRP;13,510000
2018-12-17;Hebe;Hebe drogerie pani w czapce produkty naturalne -50% 151218;15;Cost;1285150,339000
2018-12-17;Hebe;Hebe drogerie pani w czapce produkty naturalne -50% 151218;15;TRP;43,580000
2018-12-17;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;Cost;439600,955500
2018-12-17;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;TRP;17,450000
2018-12-18;Hebe;Hebe drogerie pani w czapce produkty naturalne -50% 151218;15;Cost;1219899,193000
2018-12-18;Hebe;Hebe drogerie pani w czapce produkty naturalne -50% 151218;15;TRP;33,700000
2018-12-18;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;Cost;450087,746700
2018-12-18;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;TRP;17,090000
2018-12-19;Hebe;Hebe drogerie pani w czapce produkty naturalne -50% 151218;15;Cost;99362,840500
2018-12-19;Hebe;Hebe drogerie pani w czapce produkty naturalne -50% 151218;15;TRP;0,290000
2018-12-19;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;Cost;443244,671100
2018-12-19;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;TRP;14,670000
2018-12-20;Hebe;Hebe drogerie pani w czapce produkty naturalne -50% 151218;15;Cost;27856,156330
2018-12-20;Hebe;Hebe drogerie pani w czapce produkty naturalne -50% 151218;15;TRP;0,000000
2018-12-20;Hebe;Hebe drogerie pani w czapce wszystkie zestawy swiateczne -50% 151218;15;Cost;1275818,872000
2018-12-20;Hebe;Hebe drogerie pani w czapce wszystkie zestawy swiateczne -50% 151218;15;TRP;42,910000
2018-12-20;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;Cost;27994,400280
2018-12-20;Loreal;Loreal elseve maska kokosowa pani myje rozczesuje wlosy koniec 5op. /happy days hebe 201218;20;TRP;0,550000
2018-12-21;Hebe;Hebe drogerie pani w czapce wszystkie zestawy swiateczne -50% 151218;15;Cost;979320,156000
2018-12-21;Hebe;Hebe drogerie pani w czapce wszystkie zestawy swiateczne -50% 151218;15;TRP;32,420000
2018-12-22;Hebe;Hebe drogerie pani w czapce wszystkie zestawy swiateczne -50% 151218;15;Cost;1099246,784000
2018-12-22;Hebe;Hebe drogerie pani w czapce wszystkie zestawy swiateczne -50% 151218;15;TRP;26,430000
2018-12-23;Hebe;Hebe drogerie pani w czapce wszystkie zestawy swiateczne -50% 151218;15;Cost;943031,118600
2018-12-23;Hebe;Hebe drogerie pani w czapce wszystkie zestawy swiateczne -50% 151218;15;TRP;34,220000
2018-12-24;Hebe;Hebe drogerie pani w czapce wszystkie zestawy swiateczne -50% 151218;15;Cost;77831,344980
2018-12-24;Hebe;Hebe drogerie pani w czapce wszystkie zestawy swiateczne -50% 151218;15;TRP;0,110000
2019-01-06;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;310900,773500
2019-01-06;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;11,840000
2019-01-07;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;235508,446800
2019-01-07;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;9,760000
2019-01-08;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;573564,282300
2019-01-08;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;17,580000
2019-01-09;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;218227,952800
2019-01-09;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;6,010000
2019-01-10;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;168460,130100
2019-01-10;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;8,520000
2019-01-11;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;271106,264400
2019-01-11;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;14,970000
2019-01-12;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;491506,622200
2019-01-12;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;14,790000
2019-01-13;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;283943,202800
2019-01-13;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;5,990000
2019-01-14;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;178680,308000
2019-01-14;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;8,100000
2019-01-15;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;275204,210200
2019-01-15;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;8,150000
2019-01-16;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;72429,956280
2019-01-16;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;2,120000
2019-01-17;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;12046,972960
2019-01-17;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;0,000000
2019-01-18;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;3949,827200
2019-01-18;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;0,000000
2019-01-19;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;3949,827200
2019-01-19;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;0,000000
2019-01-20;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;3949,827200
2019-01-20;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;0,000000
2019-01-24;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;69862,568600
2019-01-24;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;1,590000
2019-01-25;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;104472,929400
2019-01-25;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;2,950000
2019-01-26;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;213735,024400
2019-01-26;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;6,350000
2019-01-27;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;309172,724100
2019-01-27;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;7,660000
2019-01-28;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;264687,795200
2019-01-28;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;6,400000
2019-01-29;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;305025,405500
2019-01-29;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;12,070000
2019-01-30;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;513329,417500
2019-01-30;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;11,730000
2019-01-31;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;265773,997700
2019-01-31;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;12,170000
2019-02-01;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;24538,301480
2019-02-01;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;0,450000
2019-03-15;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;Cost;518464,192800
2019-03-15;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;TRP;20,660000
2019-03-16;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;Cost;1338250,828000
2019-03-16;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;TRP;44,630000
2019-03-17;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;Cost;625751,374200
2019-03-17;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;TRP;26,680000
2019-03-18;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;Cost;410238,927600
2019-03-18;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;TRP;13,690000
2019-03-19;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;Cost;916211,791900
2019-03-19;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;TRP;27,040000
2019-03-20;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;Cost;459364,903400
2019-03-20;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;TRP;16,810000
2019-03-21;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;Cost;367482,048100
2019-03-21;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;TRP;10,960000
2019-03-22;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;Cost;527993,151000
2019-03-22;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;TRP;16,270000
2019-03-23;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;Cost;935714,063700
2019-03-23;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;TRP;32,880000
2019-03-24;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;Cost;1143672,466000
2019-03-24;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;TRP;28,530000
2019-03-25;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;Cost;382886,374200
2019-03-25;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;TRP;9,880000
2019-03-26;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;Cost;696650,772400
2019-03-26;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;TRP;21,520000
2019-03-27;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;Cost;390786,028600
2019-03-27;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;TRP;11,380000
2019-03-28;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;Cost;25575,131120
2019-03-28;Nivea od 2007;Nivea black&white invisible silky smooth 2op kobieta nowosc kobieta goli pache/wyraz swoj styl paprocki brzozowski/hebe 300319;30;TRP;0,000000
2019-04-01;Loreal;Loreal revitalift laser x 3 krem na dzien e.longoria wykres slupki rosna do gory 3 op / w promocyjnych cenach w hebe 300419;30;Cost;346893,573800
2019-04-01;Loreal;Loreal revitalift laser x 3 krem na dzien e.longoria wykres slupki rosna do gory 3 op / w promocyjnych cenach w hebe 300419;30;TRP;8,730000
2019-04-02;Loreal;Loreal revitalift laser x 3 krem na dzien e.longoria wykres slupki rosna do gory 3 op / w promocyjnych cenach w hebe 300419;30;Cost;336574,650300
2019-04-02;Loreal;Loreal revitalift laser x 3 krem na dzien e.longoria wykres slupki rosna do gory 3 op / w promocyjnych cenach w hebe 300419;30;TRP;7,350000
2019-04-03;Loreal;Loreal revitalift laser x 3 krem na dzien e.longoria wykres slupki rosna do gory 3 op / w promocyjnych cenach w hebe 300419;30;Cost;627331,305000
2019-04-03;Loreal;Loreal revitalift laser x 3 krem na dzien e.longoria wykres slupki rosna do gory 3 op / w promocyjnych cenach w hebe 300419;30;TRP;12,080000
2019-04-04;Loreal;Loreal revitalift laser x 3 krem na dzien e.longoria wykres slupki rosna do gory 3 op / w promocyjnych cenach w hebe 300419;30;Cost;564578,425400
2019-04-04;Loreal;Loreal revitalift laser x 3 krem na dzien e.longoria wykres slupki rosna do gory 3 op / w promocyjnych cenach w hebe 300419;30;TRP;14,110000
2019-04-05;Loreal;Loreal revitalift laser x 3 krem na dzien e.longoria wykres slupki rosna do gory 3 op / w promocyjnych cenach w hebe 300419;30;Cost;316084,921700
2019-04-05;Loreal;Loreal revitalift laser x 3 krem na dzien e.longoria wykres slupki rosna do gory 3 op / w promocyjnych cenach w hebe 300419;30;TRP;3,350000
2019-04-06;Loreal;Loreal revitalift laser x 3 krem na dzien e.longoria wykres slupki rosna do gory 3 op / w promocyjnych cenach w hebe 300419;30;Cost;712795,691100
2019-04-06;Loreal;Loreal revitalift laser x 3 krem na dzien e.longoria wykres slupki rosna do gory 3 op / w promocyjnych cenach w hebe 300419;30;TRP;27,320000
2019-04-07;Loreal;Loreal revitalift laser x 3 krem na dzien e.longoria wykres slupki rosna do gory 3 op / w promocyjnych cenach w hebe 300419;30;Cost;282659,509000
2019-04-07;Loreal;Loreal revitalift laser x 3 krem na dzien e.longoria wykres slupki rosna do gory 3 op / w promocyjnych cenach w hebe 300419;30;TRP;4,130000
2019-06-03;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;2313265,673000
2019-06-03;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;44,390000
2019-06-04;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;1982566,390000
2019-06-04;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;27,280000
2019-06-05;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;2277272,872000
2019-06-05;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;50,300000
2019-06-06;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;1482617,012000
2019-06-06;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;16,360000
2019-06-07;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;1652805,192000
2019-06-07;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;30,470000
2019-06-08;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;1763696,590000
2019-06-08;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;30,430000
2019-06-09;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;2068524,505000
2019-06-09;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;30,210000
